Country,TIME,Value
OECD,2014,7.44987
OECD,2015,6.886831
OECD,2016,6.469701
OECD,2017,5.939801
OECD,2018,5.502718
OECD,2019,5.422572
OECD,2020,7.154127
AUS,1966-Q3,1.8
AUS,1966-Q4,1.7
AUS,1967-Q1,1.8
AUS,1967-Q2,2
AUS,1967-Q3,1.9
AUS,1967-Q4,1.8
AUS,1968-Q1,1.9
AUS,1968-Q2,1.9
AUS,1968-Q3,1.8
AUS,1968-Q4,1.7
AUS,1969-Q1,1.8
AUS,1969-Q2,1.8
AUS,1969-Q3,1.7
AUS,1969-Q4,1.9
AUS,1970-Q1,1.6
AUS,1970-Q2,1.7
AUS,1970-Q3,1.7
AUS,1970-Q4,1.6
AUS,1971-Q1,1.7
AUS,1971-Q2,1.9
AUS,1971-Q3,1.9
AUS,1971-Q4,2.2
AUS,1972-Q1,2.4
AUS,1972-Q2,2.4
AUS,1972-Q3,2.9
AUS,1972-Q4,2.8
AUS,1973-Q1,2.6
AUS,1973-Q2,2.3
AUS,1973-Q3,2.1
AUS,1973-Q4,2.1
AUS,1974-Q1,2.1
AUS,1974-Q2,2.1
AUS,1974-Q3,2.7
AUS,1974-Q4,4
AUS,1975-Q1,4.8
AUS,1975-Q2,4.8
AUS,1975-Q3,4.7
AUS,1975-Q4,5.4
AUS,1976-Q1,4.9
AUS,1976-Q2,4.5
AUS,1976-Q3,4.8
AUS,1976-Q4,4.9
AUS,1977-Q1,5.2
AUS,1977-Q2,5.6
AUS,1977-Q3,5.8
AUS,1977-Q4,5.9
AUS,1978-Q1,6.6
AUS,1978-Q2,6.259881
AUS,1978-Q3,6.322941
AUS,1978-Q4,6.299434
AUS,1979-Q1,6.310068
AUS,1979-Q2,6.317423
AUS,1979-Q3,6.208139
AUS,1979-Q4,6.182504
AUS,1980-Q1,6.027009
AUS,1980-Q2,6.227522
AUS,1980-Q3,6.131616
AUS,1980-Q4,5.985078
AUS,1981-Q1,5.759475
AUS,1981-Q2,5.505531
AUS,1981-Q3,5.828359
AUS,1981-Q4,5.964367
AUS,1982-Q1,6.204415
AUS,1982-Q2,6.563927
AUS,1982-Q3,7.107848
AUS,1982-Q4,8.791476
AUS,1983-Q1,9.636225
AUS,1983-Q2,10.2254
AUS,1983-Q3,10.35923
AUS,1983-Q4,9.705728
AUS,1984-Q1,9.363609
AUS,1984-Q2,9.133397
AUS,1984-Q3,8.82725
AUS,1984-Q4,8.630625
AUS,1985-Q1,8.534608
AUS,1985-Q2,8.448997
AUS,1985-Q3,8.173998
AUS,1985-Q4,7.860566
AUS,1986-Q1,7.911327
AUS,1986-Q2,7.799461
AUS,1986-Q3,8.229024
AUS,1986-Q4,8.330025
AUS,1987-Q1,8.27702
AUS,1987-Q2,8.169544
AUS,1987-Q3,7.978609
AUS,1987-Q4,7.914552
AUS,1988-Q1,7.516785
AUS,1988-Q2,7.649283
AUS,1988-Q3,6.91964
AUS,1988-Q4,6.754065
AUS,1989-Q1,6.596069
AUS,1989-Q2,6.163734
AUS,1989-Q3,6.004996
AUS,1989-Q4,5.852886
AUS,1990-Q1,6.230634
AUS,1990-Q2,6.463879
AUS,1990-Q3,7.228144
AUS,1990-Q4,7.867539
AUS,1991-Q1,8.733216
AUS,1991-Q2,9.63949
AUS,1991-Q3,9.833258
AUS,1991-Q4,10.21984
AUS,1992-Q1,10.41705
AUS,1992-Q2,10.63367
AUS,1992-Q3,10.82522
AUS,1992-Q4,11.14891
AUS,1993-Q1,10.90292
AUS,1993-Q2,10.84883
AUS,1993-Q3,10.88986
AUS,1993-Q4,10.88819
AUS,1994-Q1,10.44121
AUS,1994-Q2,9.883461
AUS,1994-Q3,9.477077
AUS,1994-Q4,9.057552
AUS,1995-Q1,8.766628
AUS,1995-Q2,8.365456
AUS,1995-Q3,8.370323
AUS,1995-Q4,8.390956
AUS,1996-Q1,8.401552
AUS,1996-Q2,8.416317
AUS,1996-Q3,8.622564
AUS,1996-Q4,8.620902
AUS,1997-Q1,8.621303
AUS,1997-Q2,8.482693
AUS,1997-Q3,8.374804
AUS,1997-Q4,7.977367
AUS,1998-Q1,7.8411
AUS,1998-Q2,7.734003
AUS,1998-Q3,7.788627
AUS,1998-Q4,7.37555
AUS,1999-Q1,7.083014
AUS,1999-Q2,6.886488
AUS,1999-Q3,6.875232
AUS,1999-Q4,6.634178
AUS,2000-Q1,6.651566
AUS,2000-Q2,6.302661
AUS,2000-Q3,5.990448
AUS,2000-Q4,6.172309
AUS,2001-Q1,6.367669
AUS,2001-Q2,6.870358
AUS,2001-Q3,6.868612
AUS,2001-Q4,6.98047
AUS,2002-Q1,6.627697
AUS,2002-Q2,6.405607
AUS,2002-Q3,6.281488
AUS,2002-Q4,6.158193
AUS,2003-Q1,6.056675
AUS,2003-Q2,6.052115
AUS,2003-Q3,5.907985
AUS,2003-Q4,5.70911
AUS,2004-Q1,5.538066
AUS,2004-Q2,5.436651
AUS,2004-Q3,5.480507
AUS,2004-Q4,5.11848
AUS,2005-Q1,5.107936
AUS,2005-Q2,5.058089
AUS,2005-Q3,4.959449
AUS,2005-Q4,5.008343
AUS,2006-Q1,5.045739
AUS,2006-Q2,4.858296
AUS,2006-Q3,4.679218
AUS,2006-Q4,4.516289
AUS,2007-Q1,4.550704
AUS,2007-Q2,4.325674
AUS,2007-Q3,4.256084
AUS,2007-Q4,4.354742
AUS,2008-Q1,4.086861
AUS,2008-Q2,4.259242
AUS,2008-Q3,4.185653
AUS,2008-Q4,4.44179
AUS,2009-Q1,5.309071
AUS,2009-Q2,5.72953
AUS,2009-Q3,5.683715
AUS,2009-Q4,5.55848
AUS,2010-Q1,5.331339
AUS,2010-Q2,5.291076
AUS,2010-Q3,5.125605
AUS,2010-Q4,5.091258
AUS,2011-Q1,4.970085
AUS,2011-Q2,4.96294
AUS,2011-Q3,5.194602
AUS,2011-Q4,5.206524
AUS,2012-Q1,5.14516
AUS,2012-Q2,5.118601
AUS,2012-Q3,5.273388
AUS,2012-Q4,5.368323
AUS,2013-Q1,5.481866
AUS,2013-Q2,5.630115
AUS,2013-Q3,5.722689
AUS,2013-Q4,5.842018
AUS,2014-Q1,5.907181
AUS,2014-Q2,5.925661
AUS,2014-Q3,6.153463
AUS,2014-Q4,6.255657
AUS,2015-Q1,6.211039
AUS,2015-Q2,6.0145
AUS,2015-Q3,6.156787
AUS,2015-Q4,5.83743
AUS,2016-Q1,5.81103
AUS,2016-Q2,5.682043
AUS,2016-Q3,5.628263
AUS,2016-Q4,5.722747
AUS,2017-Q1,5.827449
AUS,2017-Q2,5.579206
AUS,2017-Q3,5.491899
AUS,2017-Q4,5.459391
AUS,2018-Q1,5.566701
AUS,2018-Q2,5.407572
AUS,2018-Q3,5.162026
AUS,2018-Q4,5.031083
AUS,2019-Q1,5.074986
AUS,2019-Q2,5.214619
AUS,2019-Q3,5.204418
AUS,2019-Q4,5.158199
AUS,2020-Q1,5.239063
AUS,2020-Q2,6.915446
AUS,2020-Q3,7.020188
AUS,2020-Q4,6.782216
AUS,2021-Q1,5.985329
AUS,2021-Q2,5.147889
AUS,2021-Q3,4.595148
AUT,1993-Q1,3.833333
AUT,1993-Q2,3.966667
AUT,1993-Q3,4.033333
AUT,1993-Q4,4
AUT,1994-Q1,3.9
AUT,1994-Q2,3.833333
AUT,1994-Q3,3.8
AUT,1994-Q4,3.8
AUT,1995-Q1,3.933333
AUT,1995-Q2,4.1
AUT,1995-Q3,4.366667
AUT,1995-Q4,4.566667
AUT,1996-Q1,4.766667
AUT,1996-Q2,4.8
AUT,1996-Q3,4.7
AUT,1996-Q4,4.6
AUT,1997-Q1,4.666667
AUT,1997-Q2,4.7
AUT,1997-Q3,4.8
AUT,1997-Q4,4.866667
AUT,1998-Q1,4.933333
AUT,1998-Q2,4.833333
AUT,1998-Q3,4.666667
AUT,1998-Q4,4.4
AUT,1999-Q1,4.233333
AUT,1999-Q2,4.2
AUT,1999-Q3,4.033333
AUT,1999-Q4,4.1
AUT,2000-Q1,4.233333
AUT,2000-Q2,3.7
AUT,2000-Q3,3.833333
AUT,2000-Q4,3.766667
AUT,2001-Q1,3.633333
AUT,2001-Q2,4
AUT,2001-Q3,4.1
AUT,2001-Q4,4.3
AUT,2002-Q1,4.5
AUT,2002-Q2,4.233333
AUT,2002-Q3,4.4
AUT,2002-Q4,4.433333
AUT,2003-Q1,4.533333
AUT,2003-Q2,4.8
AUT,2003-Q3,4.8
AUT,2003-Q4,5.033333
AUT,2004-Q1,6
AUT,2004-Q2,5.766667
AUT,2004-Q3,5.8
AUT,2004-Q4,5.933333
AUT,2005-Q1,5.8
AUT,2005-Q2,6.1
AUT,2005-Q3,6.066667
AUT,2005-Q4,6.133333
AUT,2006-Q1,6.066667
AUT,2006-Q2,5.7
AUT,2006-Q3,5.3
AUT,2006-Q4,5.333333
AUT,2007-Q1,5.266667
AUT,2007-Q2,5.466667
AUT,2007-Q3,5.3
AUT,2007-Q4,4.8
AUT,2008-Q1,4.533333
AUT,2008-Q2,4.066667
AUT,2008-Q3,4.366667
AUT,2008-Q4,4.766667
AUT,2009-Q1,5.1
AUT,2009-Q2,5.733333
AUT,2009-Q3,6.166667
AUT,2009-Q4,5.8
AUT,2010-Q1,5.366667
AUT,2010-Q2,5.366667
AUT,2010-Q3,5.166667
AUT,2010-Q4,4.9
AUT,2011-Q1,5.166667
AUT,2011-Q2,4.8
AUT,2011-Q3,4.366667
AUT,2011-Q4,5.2
AUT,2012-Q1,4.833333
AUT,2012-Q2,5.166667
AUT,2012-Q3,5.5
AUT,2012-Q4,5.4
AUT,2013-Q1,5.766667
AUT,2013-Q2,5.466667
AUT,2013-Q3,5.766667
AUT,2013-Q4,5.9
AUT,2014-Q1,6.066667
AUT,2014-Q2,5.833333
AUT,2014-Q3,6.1
AUT,2014-Q4,6.133333
AUT,2015-Q1,5.966667
AUT,2015-Q2,6.266667
AUT,2015-Q3,6.1
AUT,2015-Q4,6.366667
AUT,2016-Q1,6.4
AUT,2016-Q2,6.566667
AUT,2016-Q3,6.666667
AUT,2016-Q4,6.233333
AUT,2017-Q1,6.1
AUT,2017-Q2,5.833333
AUT,2017-Q3,5.933333
AUT,2017-Q4,5.866667
AUT,2018-Q1,5.333333
AUT,2018-Q2,4.966667
AUT,2018-Q3,5.4
AUT,2018-Q4,5.133333
AUT,2019-Q1,4.966667
AUT,2019-Q2,4.866667
AUT,2019-Q3,4.833333
AUT,2019-Q4,4.6
AUT,2020-Q1,4.6
AUT,2020-Q2,6.933333
AUT,2020-Q3,6.533333
AUT,2020-Q4,6.333333
AUT,2021-Q1,7
AUT,2021-Q2,6.666667
AUT,2021-Q3,5.7
BEL,1983-Q1,10.5
BEL,1983-Q2,10.66667
BEL,1983-Q3,10.83333
BEL,1983-Q4,10.96667
BEL,1984-Q1,10.86667
BEL,1984-Q2,10.8
BEL,1984-Q3,10.86667
BEL,1984-Q4,10.76667
BEL,1985-Q1,10.53333
BEL,1985-Q2,10.1
BEL,1985-Q3,9.9
BEL,1985-Q4,9.933333
BEL,1986-Q1,10.1
BEL,1986-Q2,10.1
BEL,1986-Q3,9.933333
BEL,1986-Q4,10.06667
BEL,1987-Q1,10.03333
BEL,1987-Q2,9.933333
BEL,1987-Q3,9.7
BEL,1987-Q4,9.566667
BEL,1988-Q1,9.4
BEL,1988-Q2,9.066667
BEL,1988-Q3,8.666667
BEL,1988-Q4,8.2
BEL,1989-Q1,7.8
BEL,1989-Q2,7.5
BEL,1989-Q3,7.2
BEL,1989-Q4,6.966667
BEL,1990-Q1,6.733333
BEL,1990-Q2,6.6
BEL,1990-Q3,6.5
BEL,1990-Q4,6.4
BEL,1991-Q1,6.4
BEL,1991-Q2,6.4
BEL,1991-Q3,6.4
BEL,1991-Q4,6.6
BEL,1992-Q1,6.733333
BEL,1992-Q2,7
BEL,1992-Q3,7.133333
BEL,1992-Q4,7.5
BEL,1993-Q1,7.933333
BEL,1993-Q2,8.366667
BEL,1993-Q3,8.866667
BEL,1993-Q4,9.333333
BEL,1994-Q1,9.666667
BEL,1994-Q2,9.8
BEL,1994-Q3,9.8
BEL,1994-Q4,9.733334
BEL,1995-Q1,9.666667
BEL,1995-Q2,9.6
BEL,1995-Q3,9.666667
BEL,1995-Q4,9.8
BEL,1996-Q1,9.866667
BEL,1996-Q2,9.666667
BEL,1996-Q3,9.433333
BEL,1996-Q4,9.233334
BEL,1997-Q1,9.1
BEL,1997-Q2,9.133333
BEL,1997-Q3,9.3
BEL,1997-Q4,9.333333
BEL,1998-Q1,9.433333
BEL,1998-Q2,9.433333
BEL,1998-Q3,9.366667
BEL,1998-Q4,9.133333
BEL,1999-Q1,8.966666
BEL,1999-Q2,8.9
BEL,1999-Q3,8.133333
BEL,1999-Q4,7.7
BEL,2000-Q1,7.1
BEL,2000-Q2,6.8
BEL,2000-Q3,6.9
BEL,2000-Q4,6.633333
BEL,2001-Q1,6.066667
BEL,2001-Q2,6.5
BEL,2001-Q3,6.3
BEL,2001-Q4,7.4
BEL,2002-Q1,7.333333
BEL,2002-Q2,7.3
BEL,2002-Q3,7.5
BEL,2002-Q4,7.966667
BEL,2003-Q1,8.1
BEL,2003-Q2,8.1
BEL,2003-Q3,8.133333
BEL,2003-Q4,8.366667
BEL,2004-Q1,8.533334
BEL,2004-Q2,7.766667
BEL,2004-Q3,8.866667
BEL,2004-Q4,8.366667
BEL,2005-Q1,8.466666
BEL,2005-Q2,8.5
BEL,2005-Q3,8.5
BEL,2005-Q4,8.433333
BEL,2006-Q1,8.566667
BEL,2006-Q2,8.666667
BEL,2006-Q3,7.9
BEL,2006-Q4,7.933333
BEL,2007-Q1,7.833333
BEL,2007-Q2,8
BEL,2007-Q3,7.066667
BEL,2007-Q4,7.066667
BEL,2008-Q1,6.9
BEL,2008-Q2,6.633333
BEL,2008-Q3,7.5
BEL,2008-Q4,6.833333
BEL,2009-Q1,7.766667
BEL,2009-Q2,7.833333
BEL,2009-Q3,7.966667
BEL,2009-Q4,8.066667
BEL,2010-Q1,8.5
BEL,2010-Q2,8.5
BEL,2010-Q3,8.333333
BEL,2010-Q4,7.9
BEL,2011-Q1,7.1
BEL,2011-Q2,6.933333
BEL,2011-Q3,7.466667
BEL,2011-Q4,7.1
BEL,2012-Q1,7.166667
BEL,2012-Q2,7.366667
BEL,2012-Q3,7.466667
BEL,2012-Q4,8.266666
BEL,2013-Q1,8.4
BEL,2013-Q2,8.466666
BEL,2013-Q3,8.433333
BEL,2013-Q4,8.533334
BEL,2014-Q1,8.633333
BEL,2014-Q2,8.566667
BEL,2014-Q3,8.433333
BEL,2014-Q4,8.6
BEL,2015-Q1,8.666667
BEL,2015-Q2,8.666667
BEL,2015-Q3,7.966667
BEL,2015-Q4,8.733334
BEL,2016-Q1,8.266666
BEL,2016-Q2,8.2
BEL,2016-Q3,7.666667
BEL,2016-Q4,7.233333
BEL,2017-Q1,7.7
BEL,2017-Q2,7.3
BEL,2017-Q3,7.033333
BEL,2017-Q4,6.433333
BEL,2018-Q1,6.133333
BEL,2018-Q2,6.333333
BEL,2018-Q3,5.7
BEL,2018-Q4,5.766667
BEL,2019-Q1,5.566667
BEL,2019-Q2,5.5
BEL,2019-Q3,5.133333
BEL,2019-Q4,5.266667
BEL,2020-Q1,5.033333
BEL,2020-Q2,5.1
BEL,2020-Q3,6.233333
BEL,2020-Q4,5.866667
BEL,2021-Q1,6.666667
BEL,2021-Q2,6.366667
BEL,2021-Q3,6.233333
CAN,1955-Q1,4.8
CAN,1955-Q2,4.433333
CAN,1955-Q3,4.066667
CAN,1955-Q4,3.833333
CAN,1956-Q1,3.7
CAN,1956-Q2,3.366667
CAN,1956-Q3,3.033333
CAN,1956-Q4,3.1
CAN,1957-Q1,3.933333
CAN,1957-Q2,4.133333
CAN,1957-Q3,4.933333
CAN,1957-Q4,6
CAN,1958-Q1,6.666667
CAN,1958-Q2,7.266667
CAN,1958-Q3,7.366667
CAN,1958-Q4,7.233333
CAN,1959-Q1,6.233333
CAN,1959-Q2,5.9
CAN,1959-Q3,5.6
CAN,1959-Q4,5.766667
CAN,1960-Q1,6.333333
CAN,1960-Q2,6.9
CAN,1960-Q3,7.4
CAN,1960-Q4,7.566667
CAN,1961-Q1,7.633333
CAN,1961-Q2,7.533333
CAN,1961-Q3,6.966667
CAN,1961-Q4,6.2
CAN,1962-Q1,6.066667
CAN,1962-Q2,5.733333
CAN,1962-Q3,5.8
CAN,1962-Q4,5.866667
CAN,1963-Q1,5.866667
CAN,1963-Q2,5.633333
CAN,1963-Q3,5.333333
CAN,1963-Q4,5.1
CAN,1964-Q1,4.866667
CAN,1964-Q2,4.766667
CAN,1964-Q3,4.566667
CAN,1964-Q4,4.433333
CAN,1965-Q1,4.133333
CAN,1965-Q2,4.166667
CAN,1965-Q3,3.766667
CAN,1965-Q4,3.4
CAN,1966-Q1,3.366667
CAN,1966-Q2,3.1
CAN,1966-Q3,3.433333
CAN,1966-Q4,3.4
CAN,1967-Q1,3.7
CAN,1967-Q2,3.733333
CAN,1967-Q3,3.666667
CAN,1967-Q4,4.166667
CAN,1968-Q1,4.433333
CAN,1968-Q2,4.533333
CAN,1968-Q3,4.533333
CAN,1968-Q4,4.466667
CAN,1969-Q1,4.266667
CAN,1969-Q2,4.366667
CAN,1969-Q3,4.4
CAN,1969-Q4,4.6
CAN,1970-Q1,4.866667
CAN,1970-Q2,5.766667
CAN,1970-Q3,6.166667
CAN,1970-Q4,6.1
CAN,1971-Q1,6.233333
CAN,1971-Q2,6.266667
CAN,1971-Q3,6.1
CAN,1971-Q4,6.133333
CAN,1972-Q1,5.966667
CAN,1972-Q2,6.066667
CAN,1972-Q3,6.366667
CAN,1972-Q4,6.466667
CAN,1973-Q1,5.866667
CAN,1973-Q2,5.4
CAN,1973-Q3,5.4
CAN,1973-Q4,5.533333
CAN,1974-Q1,5.233333
CAN,1974-Q2,5.2
CAN,1974-Q3,5.266667
CAN,1974-Q4,5.666667
CAN,1975-Q1,6.7
CAN,1975-Q2,6.833333
CAN,1975-Q3,6.966667
CAN,1975-Q4,7.133333
CAN,1976-Q1,6.933333
CAN,1976-Q2,6.866667
CAN,1976-Q3,7.166667
CAN,1976-Q4,7.433333
CAN,1977-Q1,7.766667
CAN,1977-Q2,7.833333
CAN,1977-Q3,8.2
CAN,1977-Q4,8.466666
CAN,1978-Q1,8.366667
CAN,1978-Q2,8.466666
CAN,1978-Q3,8.366667
CAN,1978-Q4,8.266666
CAN,1979-Q1,8.033334
CAN,1979-Q2,7.666667
CAN,1979-Q3,7.1
CAN,1979-Q4,7.2
CAN,1980-Q1,7.566667
CAN,1980-Q2,7.733333
CAN,1980-Q3,7.5
CAN,1980-Q4,7.266667
CAN,1981-Q1,7.4
CAN,1981-Q2,7.166667
CAN,1981-Q3,7.466667
CAN,1981-Q4,8.433333
CAN,1982-Q1,8.933333
CAN,1982-Q2,10.4
CAN,1982-Q3,12.1
CAN,1982-Q4,12.96667
CAN,1983-Q1,12.63333
CAN,1983-Q2,12.4
CAN,1983-Q3,11.66667
CAN,1983-Q4,11.3
CAN,1984-Q1,11.3
CAN,1984-Q2,11.5
CAN,1984-Q3,11.43333
CAN,1984-Q4,11.26667
CAN,1985-Q1,10.8
CAN,1985-Q2,10.7
CAN,1985-Q3,10.3
CAN,1985-Q4,10.23333
CAN,1986-Q1,9.833333
CAN,1986-Q2,9.6
CAN,1986-Q3,9.566667
CAN,1986-Q4,9.433333
CAN,1987-Q1,9.466666
CAN,1987-Q2,9
CAN,1987-Q3,8.566667
CAN,1987-Q4,8.166667
CAN,1988-Q1,7.9
CAN,1988-Q2,7.7
CAN,1988-Q3,7.8
CAN,1988-Q4,7.7
CAN,1989-Q1,7.533333
CAN,1989-Q2,7.666667
CAN,1989-Q3,7.366667
CAN,1989-Q4,7.466667
CAN,1990-Q1,7.633333
CAN,1990-Q2,7.666667
CAN,1990-Q3,8.166667
CAN,1990-Q4,9.133333
CAN,1991-Q1,10.16667
CAN,1991-Q2,10.33333
CAN,1991-Q3,10.43333
CAN,1991-Q4,10.33333
CAN,1992-Q1,10.6
CAN,1992-Q2,11
CAN,1992-Q3,11.53333
CAN,1992-Q4,11.73333
CAN,1993-Q1,11.13333
CAN,1993-Q2,11.63333
CAN,1993-Q3,11.43333
CAN,1993-Q4,11.3
CAN,1994-Q1,11.03333
CAN,1994-Q2,10.63333
CAN,1994-Q3,10.13333
CAN,1994-Q4,9.766666
CAN,1995-Q1,9.633333
CAN,1995-Q2,9.5
CAN,1995-Q3,9.433333
CAN,1995-Q4,9.3
CAN,1996-Q1,9.5
CAN,1996-Q2,9.433333
CAN,1996-Q3,9.666667
CAN,1996-Q4,9.833333
CAN,1997-Q1,9.433333
CAN,1997-Q2,9.3
CAN,1997-Q3,8.866667
CAN,1997-Q4,8.766666
CAN,1998-Q1,8.6
CAN,1998-Q2,8.333333
CAN,1998-Q3,8.2
CAN,1998-Q4,8.033334
CAN,1999-Q1,7.9
CAN,1999-Q2,7.9
CAN,1999-Q3,7.5
CAN,1999-Q4,6.966667
CAN,2000-Q1,6.866667
CAN,2000-Q2,6.666667
CAN,2000-Q3,6.9
CAN,2000-Q4,6.9
CAN,2001-Q1,7
CAN,2001-Q2,7.1
CAN,2001-Q3,7.166667
CAN,2001-Q4,7.633333
CAN,2002-Q1,7.966667
CAN,2002-Q2,7.7
CAN,2002-Q3,7.5
CAN,2002-Q4,7.5
CAN,2003-Q1,7.466667
CAN,2003-Q2,7.666667
CAN,2003-Q3,7.766667
CAN,2003-Q4,7.433333
CAN,2004-Q1,7.3
CAN,2004-Q2,7.166667
CAN,2004-Q3,7
CAN,2004-Q4,7.133333
CAN,2005-Q1,6.966667
CAN,2005-Q2,6.833333
CAN,2005-Q3,6.7
CAN,2005-Q4,6.566667
CAN,2006-Q1,6.466667
CAN,2006-Q2,6.166667
CAN,2006-Q3,6.4
CAN,2006-Q4,6.266667
CAN,2007-Q1,6.233333
CAN,2007-Q2,6.1
CAN,2007-Q3,5.933333
CAN,2007-Q4,6.033333
CAN,2008-Q1,6.033333
CAN,2008-Q2,6.1
CAN,2008-Q3,6.1
CAN,2008-Q4,6.566667
CAN,2009-Q1,7.866667
CAN,2009-Q2,8.566667
CAN,2009-Q3,8.566667
CAN,2009-Q4,8.5
CAN,2010-Q1,8.3
CAN,2010-Q2,8.1
CAN,2010-Q3,8.1
CAN,2010-Q4,7.8
CAN,2011-Q1,7.733333
CAN,2011-Q2,7.633333
CAN,2011-Q3,7.333333
CAN,2011-Q4,7.5
CAN,2012-Q1,7.5
CAN,2012-Q2,7.3
CAN,2012-Q3,7.3
CAN,2012-Q4,7.4
CAN,2013-Q1,7.166667
CAN,2013-Q2,7.133333
CAN,2013-Q3,7.1
CAN,2013-Q4,7.133333
CAN,2014-Q1,7.066667
CAN,2014-Q2,7.1
CAN,2014-Q3,7
CAN,2014-Q4,6.7
CAN,2015-Q1,6.8
CAN,2015-Q2,6.9
CAN,2015-Q3,7
CAN,2015-Q4,7.066667
CAN,2016-Q1,7.2
CAN,2016-Q2,7.033333
CAN,2016-Q3,7
CAN,2016-Q4,6.966667
CAN,2017-Q1,6.7
CAN,2017-Q2,6.533333
CAN,2017-Q3,6.233333
CAN,2017-Q4,6.066667
CAN,2018-Q1,5.933333
CAN,2018-Q2,6
CAN,2018-Q3,5.9
CAN,2018-Q4,5.8
CAN,2019-Q1,5.866667
CAN,2019-Q2,5.6
CAN,2019-Q3,5.733333
CAN,2019-Q4,5.733333
CAN,2020-Q1,6.4
CAN,2020-Q2,13.1
CAN,2020-Q3,10.1
CAN,2020-Q4,8.8
CAN,2021-Q1,8.366667
CAN,2021-Q2,8.033334
CAN,2021-Q3,7.166667
CAN,2021-Q4,6.2
CZE,1993-Q1,4.433333
CZE,1993-Q2,4.433333
CZE,1993-Q3,4.233333
CZE,1993-Q4,4.233333
CZE,1994-Q1,4.166667
CZE,1994-Q2,4.333333
CZE,1994-Q3,4.366667
CZE,1994-Q4,4.366667
CZE,1995-Q1,4.2
CZE,1995-Q2,4.166667
CZE,1995-Q3,3.966667
CZE,1995-Q4,3.733333
CZE,1996-Q1,3.6
CZE,1996-Q2,3.9
CZE,1996-Q3,3.933333
CZE,1996-Q4,4.133333
CZE,1997-Q1,4.166667
CZE,1997-Q2,4.633333
CZE,1997-Q3,4.966667
CZE,1997-Q4,5.433333
CZE,1998-Q1,5.733333
CZE,1998-Q2,6.033333
CZE,1998-Q3,6.7
CZE,1998-Q4,7.366667
CZE,1999-Q1,8.2
CZE,1999-Q2,8.633333
CZE,1999-Q3,9
CZE,1999-Q4,9.066667
CZE,2000-Q1,9.266666
CZE,2000-Q2,8.866667
CZE,2000-Q3,8.533334
CZE,2000-Q4,8.4
CZE,2001-Q1,8.233334
CZE,2001-Q2,8.1
CZE,2001-Q3,8.233334
CZE,2001-Q4,7.933333
CZE,2002-Q1,7.433333
CZE,2002-Q2,7.166667
CZE,2002-Q3,7.166667
CZE,2002-Q4,7.333333
CZE,2003-Q1,7.366667
CZE,2003-Q2,7.666667
CZE,2003-Q3,7.933333
CZE,2003-Q4,8.133333
CZE,2004-Q1,8.433333
CZE,2004-Q2,8.366667
CZE,2004-Q3,8.233334
CZE,2004-Q4,8.233334
CZE,2005-Q1,8.133333
CZE,2005-Q2,8
CZE,2005-Q3,7.833333
CZE,2005-Q4,7.833333
CZE,2006-Q1,7.7
CZE,2006-Q2,7.2
CZE,2006-Q3,7.033333
CZE,2006-Q4,6.6
CZE,2007-Q1,5.8
CZE,2007-Q2,5.433333
CZE,2007-Q3,5.1
CZE,2007-Q4,4.9
CZE,2008-Q1,4.533333
CZE,2008-Q2,4.333333
CZE,2008-Q3,4.266667
CZE,2008-Q4,4.433333
CZE,2009-Q1,5.566667
CZE,2009-Q2,6.5
CZE,2009-Q3,7.3
CZE,2009-Q4,7.366667
CZE,2010-Q1,7.766667
CZE,2010-Q2,7.266667
CZE,2010-Q3,7.133333
CZE,2010-Q4,6.966667
CZE,2011-Q1,6.933333
CZE,2011-Q2,6.866667
CZE,2011-Q3,6.533333
CZE,2011-Q4,6.533333
CZE,2012-Q1,6.866667
CZE,2012-Q2,6.8
CZE,2012-Q3,6.933333
CZE,2012-Q4,7.266667
CZE,2013-Q1,7.233333
CZE,2013-Q2,6.933333
CZE,2013-Q3,6.966667
CZE,2013-Q4,6.8
CZE,2014-Q1,6.566667
CZE,2014-Q2,6.2
CZE,2014-Q3,5.9
CZE,2014-Q4,5.8
CZE,2015-Q1,5.766667
CZE,2015-Q2,5.066667
CZE,2015-Q3,4.8
CZE,2015-Q4,4.533333
CZE,2016-Q1,4.2
CZE,2016-Q2,4.033333
CZE,2016-Q3,3.966667
CZE,2016-Q4,3.633333
CZE,2017-Q1,3.333333
CZE,2017-Q2,3.066667
CZE,2017-Q3,2.733333
CZE,2017-Q4,2.433333
CZE,2018-Q1,2.333333
CZE,2018-Q2,2.266667
CZE,2018-Q3,2.3
CZE,2018-Q4,2.1
CZE,2019-Q1,1.933333
CZE,2019-Q2,2
CZE,2019-Q3,2.066667
CZE,2019-Q4,2.1
CZE,2020-Q1,1.866667
CZE,2020-Q2,2.433333
CZE,2020-Q3,2.8
CZE,2020-Q4,3.1
CZE,2021-Q1,3.266667
CZE,2021-Q2,3.066667
CZE,2021-Q3,2.666667
DNK,1983-Q1,8.2
DNK,1983-Q2,8.433333
DNK,1983-Q3,8.466666
DNK,1983-Q4,8.4
DNK,1984-Q1,8.266666
DNK,1984-Q2,8.033334
DNK,1984-Q3,7.833333
DNK,1984-Q4,7.566667
DNK,1985-Q1,7.3
DNK,1985-Q2,6.966667
DNK,1985-Q3,6.4
DNK,1985-Q4,5.8
DNK,1986-Q1,5.233333
DNK,1986-Q2,4.933333
DNK,1986-Q3,4.9
